img_pair,is_related
face05508.jpg-face01210.jpg,0.001108318567276001
face05750.jpg-face00898.jpg,0.46701380610466003
face05820.jpg-face03938.jpg,0.5979536771774292
face02104.jpg-face01172.jpg,0.8769590854644775
face02428.jpg-face05611.jpg,0.31509000062942505
face01219.jpg-face00274.jpg,0.004485279321670532
face04262.jpg-face00555.jpg,0.4716915786266327
face03697.jpg-face01892.jpg,0.33183038234710693
face03524.jpg-face00319.jpg,0.12954050302505493
face03410.jpg-face05368.jpg,0.0003427565097808838
face00292.jpg-face06004.jpg,0.011512070894241333
face00353.jpg-face01203.jpg,0.07192748785018921
face03140.jpg-face05223.jpg,0.6545713543891907
face02915.jpg-face03312.jpg,0.6691035032272339
face03012.jpg-face04103.jpg,1.2785196304321289e-05
face02240.jpg-face02336.jpg,0.987117350101471
face02131.jpg-face05209.jpg,0.7298397421836853
face04105.jpg-face01209.jpg,0.026251524686813354
face03565.jpg-face02509.jpg,0.8657676577568054
face02836.jpg-face01540.jpg,0.00692903995513916
face02832.jpg-face05386.jpg,0.25670382380485535
face02596.jpg-face02913.jpg,0.05411648750305176
face02231.jpg-face05835.jpg,0.19522196054458618
face00451.jpg-face03664.jpg,0.7691173553466797
face01644.jpg-face01682.jpg,0.018168121576309204
face03988.jpg-face03379.jpg,0.9334178566932678
face00908.jpg-face05944.jpg,0.0030353963375091553
face05117.jpg-face03498.jpg,0.576471745967865
face05466.jpg-face02942.jpg,0.0479297935962677
face01537.jpg-face00187.jpg,0.20883995294570923
face03609.jpg-face05219.jpg,0.0004279613494873047
face04820.jpg-face04526.jpg,0.02272018790245056
face05963.jpg-face00176.jpg,0.37785372138023376
face04372.jpg-face03101.jpg,0.220840185880661
face01496.jpg-face04980.jpg,0.2533857226371765
face04215.jpg-face01123.jpg,0.00011220574378967285
face02624.jpg-face05000.jpg,0.06441646814346313
face04434.jpg-face03376.jpg,0.21857216954231262
face03417.jpg-face03461.jpg,0.8902689218521118
face03142.jpg-face00593.jpg,0.8444435596466064
face00094.jpg-face04094.jpg,0.7897063493728638
face05700.jpg-face03910.jpg,0.0014688670635223389
face03620.jpg-face03203.jpg,0.8050966262817383
face05074.jpg-face03806.jpg,0.11053669452667236
face03836.jpg-face05917.jpg,0.6036126613616943
face04495.jpg-face02846.jpg,0.7445095777511597
face01690.jpg-face01033.jpg,0.016473740339279175
face01766.jpg-face06057.jpg,0.004153460264205933
face04896.jpg-face01845.jpg,0.7658721208572388
face05468.jpg-face04688.jpg,0.0014195442199707031
face00293.jpg-face02930.jpg,0.027082085609436035
face05980.jpg-face03965.jpg,0.04262024164199829
face02066.jpg-face01778.jpg,0.0003432929515838623
face00710.jpg-face02119.jpg,0.012327641248703003
face03708.jpg-face06116.jpg,0.0001208186149597168
face01825.jpg-face04134.jpg,4.8041343688964844e-05
face00018.jpg-face03702.jpg,0.0004190206527709961
face05351.jpg-face00003.jpg,0.021236151456832886
face03438.jpg-face05696.jpg,0.15480467677116394
face05666.jpg-face02015.jpg,0.005684912204742432
face05517.jpg-face02936.jpg,2.950429916381836e-06
face03531.jpg-face01422.jpg,0.050665080547332764
face00762.jpg-face01849.jpg,0.02490958571434021
face00233.jpg-face01504.jpg,0.10952714085578918
face02171.jpg-face04218.jpg,0.20091262459754944
face01617.jpg-face00906.jpg,0.3015914559364319
face00656.jpg-face00790.jpg,0.08433324098587036
face01298.jpg-face03118.jpg,0.02755838632583618
face02603.jpg-face05437.jpg,0.3652991056442261
face01623.jpg-face03582.jpg,0.9473810195922852
face00517.jpg-face04211.jpg,0.1350330412387848
face03682.jpg-face04838.jpg,0.00023853778839111328
face05305.jpg-face02194.jpg,3.9696693420410156e-05
face00841.jpg-face00906.jpg,0.3591154217720032
face05493.jpg-face02508.jpg,0.004613339900970459
face03948.jpg-face05516.jpg,0.10248976945877075
face05588.jpg-face00543.jpg,0.9310178756713867
face00810.jpg-face02910.jpg,0.00037491321563720703
face03021.jpg-face03627.jpg,0.00016096234321594238
face04971.jpg-face01655.jpg,0.0008871555328369141
face04719.jpg-face03788.jpg,0.3386421203613281
face03402.jpg-face04336.jpg,0.837462306022644
face06068.jpg-face00384.jpg,0.09733507037162781
face04103.jpg-face01972.jpg,0.1914844810962677
face00331.jpg-face00411.jpg,0.0005429387092590332
face00854.jpg-face03592.jpg,0.0758388340473175
face03343.jpg-face02264.jpg,0.2875242829322815
face01959.jpg-face00060.jpg,0.019647300243377686
face02928.jpg-face05094.jpg,0.054777950048446655
face00224.jpg-face04154.jpg,0.4803401529788971
face00908.jpg-face05554.jpg,0.007759183645248413
face00575.jpg-face02530.jpg,0.98796546459198
face00171.jpg-face02170.jpg,0.014248073101043701
face03640.jpg-face04729.jpg,0.10867589712142944
face00549.jpg-face01264.jpg,6.115436553955078e-05
face05053.jpg-face04330.jpg,0.03131258487701416
face00099.jpg-face01930.jpg,0.004855632781982422
face04561.jpg-face00921.jpg,0.9474341869354248
face04380.jpg-face03551.jpg,9.226799011230469e-05
face02137.jpg-face04891.jpg,0.5091645121574402
face01084.jpg-face02672.jpg,0.2957132160663605
face05050.jpg-face05970.jpg,0.31826651096343994
face04706.jpg-face04695.jpg,0.0007728934288024902
face04537.jpg-face00012.jpg,0.4201425313949585
face01741.jpg-face05524.jpg,0.0002484917640686035
face04312.jpg-face04329.jpg,0.10702851414680481
face05177.jpg-face03334.jpg,0.9725618362426758
