img_pair,is_related
face05508.jpg-face01210.jpg,0.0004986822605133057
face05750.jpg-face00898.jpg,0.09569963812828064
face05820.jpg-face03938.jpg,0.5534073114395142
face02104.jpg-face01172.jpg,0.7019336819648743
face02428.jpg-face05611.jpg,0.36443600058555603
face01219.jpg-face00274.jpg,0.004510164260864258
face04262.jpg-face00555.jpg,0.12005877494812012
face03697.jpg-face01892.jpg,0.5019931793212891
face03524.jpg-face00319.jpg,0.034894347190856934
face03410.jpg-face05368.jpg,0.0071318745613098145
face00292.jpg-face06004.jpg,0.003701150417327881
face00353.jpg-face01203.jpg,0.19044867157936096
face03140.jpg-face05223.jpg,0.17572391033172607
face02915.jpg-face03312.jpg,0.8079891204833984
face03012.jpg-face04103.jpg,5.263090133666992e-05
face02240.jpg-face02336.jpg,0.9256156086921692
face02131.jpg-face05209.jpg,0.9406940937042236
face04105.jpg-face01209.jpg,0.0018378794193267822
face03565.jpg-face02509.jpg,0.6855200529098511
face02836.jpg-face01540.jpg,0.001643538475036621
face02832.jpg-face05386.jpg,0.780104398727417
face02596.jpg-face02913.jpg,0.0065205395221710205
face02231.jpg-face05835.jpg,0.480328768491745
face00451.jpg-face03664.jpg,0.6018384695053101
face01644.jpg-face01682.jpg,0.03167632222175598
face03988.jpg-face03379.jpg,0.8717943429946899
face00908.jpg-face05944.jpg,0.01577848196029663
face05117.jpg-face03498.jpg,0.6529892683029175
face05466.jpg-face02942.jpg,0.10260424017906189
face01537.jpg-face00187.jpg,6.645917892456055e-06
face03609.jpg-face05219.jpg,3.8951635360717773e-05
face04820.jpg-face04526.jpg,0.07473912835121155
face05963.jpg-face00176.jpg,0.30462005734443665
face04372.jpg-face03101.jpg,0.13866886496543884
face01496.jpg-face04980.jpg,0.3148118257522583
face04215.jpg-face01123.jpg,0.0003177821636199951
face02624.jpg-face05000.jpg,0.018504470586776733
face04434.jpg-face03376.jpg,0.44475048780441284
face03417.jpg-face03461.jpg,0.5188677310943604
face03142.jpg-face00593.jpg,0.8734047412872314
face00094.jpg-face04094.jpg,0.8802095651626587
face05700.jpg-face03910.jpg,4.7266483306884766e-05
face03620.jpg-face03203.jpg,0.8322045803070068
face05074.jpg-face03806.jpg,0.07215052843093872
