img_pair,is_related
face05508.jpg-face01210.jpg,0.013499826192855835
face05750.jpg-face00898.jpg,0.967750608921051
face05820.jpg-face03938.jpg,0.7851771116256714
face02104.jpg-face01172.jpg,0.8648130297660828
face02428.jpg-face05611.jpg,0.7618705034255981
face01219.jpg-face00274.jpg,0.0005181431770324707
face04262.jpg-face00555.jpg,0.22546404600143433
face03697.jpg-face01892.jpg,0.5698136687278748
face03524.jpg-face00319.jpg,0.25303804874420166
face03410.jpg-face05368.jpg,0.009442359209060669
face00292.jpg-face06004.jpg,0.04493677616119385
face00353.jpg-face01203.jpg,0.1718689501285553
face03140.jpg-face05223.jpg,0.9614536762237549
face02915.jpg-face03312.jpg,0.8833791017532349
face03012.jpg-face04103.jpg,0.01939716935157776
face02240.jpg-face02336.jpg,0.9818875193595886
face02131.jpg-face05209.jpg,0.7334408760070801
face04105.jpg-face01209.jpg,0.06516924500465393
face03565.jpg-face02509.jpg,0.6945116519927979
face02836.jpg-face01540.jpg,0.05168446898460388
face02832.jpg-face05386.jpg,0.5233346223831177
face02596.jpg-face02913.jpg,0.33801478147506714
face02231.jpg-face05835.jpg,0.34016671776771545
face00451.jpg-face03664.jpg,0.4199009835720062
face01644.jpg-face01682.jpg,0.003707706928253174
face03988.jpg-face03379.jpg,0.8510472774505615
face00908.jpg-face05944.jpg,0.037616997957229614
face05117.jpg-face03498.jpg,0.5067094564437866
face05466.jpg-face02942.jpg,0.31288719177246094
face01537.jpg-face00187.jpg,0.8057281970977783
face03609.jpg-face05219.jpg,5.188584327697754e-05
face04820.jpg-face04526.jpg,0.19583797454833984
face05963.jpg-face00176.jpg,0.6918390989303589
face04372.jpg-face03101.jpg,0.18738415837287903
face01496.jpg-face04980.jpg,0.940428614616394
face04215.jpg-face01123.jpg,0.0015513598918914795
face02624.jpg-face05000.jpg,0.425160676240921
face04434.jpg-face03376.jpg,0.3539876341819763
face03417.jpg-face03461.jpg,0.17367351055145264
face03142.jpg-face00593.jpg,0.7553501725196838
face00094.jpg-face04094.jpg,0.5441953539848328
